episode,reward
1,-1214.165999999997
2,-938.3410000000032
3,-1339.3290000000009
4,-1067.9229999999968
5,-996.3310000000039
6,-1111.968999999999
7,-1034.2629999999992
8,-724.8719999999995
9,-473.9089999999999
10,-866.6029999999972
