episode,reward
1,-1622.940999999998
2,-1310.2649999999983
3,-1399.748999999997
4,-1207.086999999998
5,-1768.3349999999998
6,-1205.6269999999995
7,-1486.3529999999973
8,-1599.1100000000015
9,-1281.7629999999986
10,-742.3879999999995
