episode,raw_episode_return,shaped_episode_return,decision_steps,epsilon,mean_real_td_error,mean_planning_td_error,planning_updates,model_size,queue_size,meta_keep,meta_swap,meta_charge,meta_fallback,delivered,dropped,depletion_events,energy,cost_per_order,success_rate
24,1762.2620000000009,1760.7619999999984,175,0.8246698778947946,15.57674957025264,8.911286498841784,5250,3536,37810,175,0,0,0,137,6,2,30.738000000002007,1.69881751824819,0.958041958041958
25,1215.567000000001,1202.7669999999994,150,0.8180725188716362,16.600116427466272,7.082157619211409,4500,3671,42962,148,0,2,0,116,20,3,25.03300000000111,4.176146551724147,0.8529411764705882
26,1538.8710000000012,1535.7709999999986,183,0.8115279387206631,14.348239326045487,7.572984117616938,5490,3851,48473,183,0,0,0,143,28,2,28.929000000001725,3.8890139860139983,0.8362573099415205
27,1148.757000000001,1137.0569999999998,138,0.8050357152108978,16.34805370306434,8.604573371732869,4140,3982,51295,137,1,0,0,107,14,4,23.543000000000877,4.077037383177578,0.8842975206611571
28,1607.7650000000017,1604.2649999999999,167,0.7985954294892106,15.58782953513552,7.299339467513107,5010,4136,56957,167,0,0,0,131,13,2,28.13500000000165,2.497977099236654,0.9097222222222222
29,927.8090000000003,908.1089999999998,138,0.7922066660532969,14.710966483622357,8.603488378709066,4140,4262,59805,135,0,3,0,106,26,4,23.19100000000071,5.8697264150943465,0.803030303030303
30,624.1569999999999,603.8570000000001,132,0.7858690127248705,18.634702592862375,10.339068299622248,3960,4380,62299,131,1,0,0,102,41,4,23.243000000000862,8.341598039215695,0.7132867132867133
31,1226.1610000000005,1212.7609999999988,142,0.7795820606230716,15.527636379580683,7.788150330328606,4260,4506,66666,142,0,0,0,110,14,3,22.93900000000069,3.534900000000006,0.8870967741935484
32,-76.15100000000001,-117.95100000000012,92,0.773345404138087,22.467338648948658,8.935157997927805,2760,4587,68605,92,0,0,0,73,55,6,16.45099999999977,15.700698630136984,0.5703125
33,1218.5240000000013,1206.2239999999993,153,0.7671586409049822,13.385194828392926,8.643058779400677,4590,4725,71843,153,0,0,0,117,21,3,25.376000000001174,4.243384615384626,0.8478260869565217
34,624.9890000000006,618.5890000000002,138,0.7610213717777423,18.064862907310758,8.562720832732564,4140,4848,77098,138,0,0,0,109,50,3,23.0110000000008,8.578082568807346,0.6855345911949685
35,208.04600000000005,167.14600000000013,107,0.7549332008035203,21.308654359811655,8.105891213387343,3210,4940,81327,107,0,0,0,85,46,6,19.25400000000021,11.964164705882355,0.648854961832061
36,1283.4230000000016,1271.0229999999992,152,0.7488937351970921,18.54465083135782,9.172196957312131,4560,5074,87801,152,0,0,0,119,17,3,26.277000000001294,3.7107310924369856,0.875
37,1538.0590000000007,1536.0589999999997,152,0.7429025853155153,14.843103719005166,7.1053237314287,4560,5214,94934,152,0,0,0,119,5,2,26.941000000001388,1.7810168067227008,0.9596774193548387
38,702.3040000000005,679.504,128,0.7369593646329912,17.316259438332054,8.408947353592762,3840,5330,99597,128,0,0,0,99,35,4,21.296000000000518,7.602989898989904,0.7388059701492538
39,1516.6050000000012,1515.4049999999988,162,0.7310636897159273,18.462705117523853,7.564099384433447,4860,5470,108151,160,0,2,0,129,16,2,25.59500000000124,2.8945348837209397,0.8896551724137931
40,1240.447000000002,1246.746999999999,147,0.7252151801981999,14.383848047612526,6.747684865581746,4410,5607,115378,145,1,1,0,114,21,2,24.05300000000093,3.8995877192982538,0.8444444444444444
41,1207.6520000000005,1186.2519999999995,142,0.7194134587566142,19.753148349290583,8.391939489046733,4260,5733,121336,142,0,0,0,110,13,4,24.54800000000102,3.839527272727282,0.8943089430894309
42,708.4879999999996,686.9880000000003,130,0.7136581510865613,16.909551651503605,14.733615546318202,3900,5845,124906,129,0,1,0,99,33,4,21.712000000000582,7.338505050505057,0.75
43,1059.0189999999996,1045.4189999999999,146,0.7079488858778687,15.233648510611527,7.539467386676841,4380,5973,136486,146,0,0,0,114,29,3,24.181000000000967,5.403342105263166,0.7972027972027972
44,1547.6530000000002,1555.6529999999998,166,0.7022852947908458,15.506113761070981,6.017315412525192,4980,6129,147525,166,0,0,0,127,15,1,28.447000000001655,2.459425196850407,0.8943661971830986
45,1051.4430000000004,1037.6430000000005,138,0.696667012432519,17.77661749554555,8.003613968402291,4140,6251,153314,138,0,0,0,108,23,3,23.65700000000094,4.894046296296305,0.8244274809160306
46,1591.9770000000008,1590.2769999999998,173,0.6910936763330588,17.705987968668477,7.727223208138938,5190,6405,163596,173,0,0,0,133,16,2,27.8230000000017,2.8046842105263288,0.8926174496644296
47,1445.7570000000014,1432.8569999999995,153,0.6855649269223943,16.252417626760266,7.638159532744381,4590,6538,169585,153,0,0,0,120,10,3,25.543000000001186,2.7436916666666766,0.9230769230769231
48,1265.520000000002,1253.4199999999996,149,0.6800804075070151,22.925801355141722,9.098242722368346,4470,6667,178412,149,0,0,0,116,13,4,25.78000000000122,3.702413793103459,0.8992248062015504
49,1323.1490000000013,1321.0489999999988,145,0.674639764246959,15.78679620438448,9.172249889593015,4350,6792,187229,145,0,0,0,112,13,2,24.851000000001097,2.91831250000001,0.896
50,801.4480000000005,771.4480000000002,121,0.6692426461329833,20.858186507843865,10.398063050682552,3630,6896,195664,120,1,0,0,97,22,5,20.552000000000376,6.27373195876289,0.8151260504201681
51,1544.1900000000007,1550.0899999999997,158,0.6638887049639195,15.71218721462337,6.838869477324346,4740,7037,208526,157,0,1,0,119,8,1,28.410000000001638,1.7294957983193415,0.937007874015748
52,1092.110000000001,1068.21,141,0.6585775953242081,17.54492671226303,5.440015375867804,4230,7163,216678,141,0,0,0,110,19,4,24.790000000001065,4.708090909090918,0.8527131782945736
53,625.2700000000009,612.5700000000005,138,0.6533089745616144,19.13290385329637,9.1418126301489,4140,7282,225739,137,0,1,0,109,46,4,21.83000000000063,8.483761467889913,0.7032258064516129
54,1531.3280000000004,1527.6279999999977,148,0.6480825027651215,15.302760547889095,8.541674349114702,4440,7412,234158,147,0,1,0,111,0,2,28.172000000002004,1.1592072072072253,1.0
55,1553.6430000000023,1550.1429999999996,167,0.6428978427430005,17.360052723002557,7.444570208262064,5010,7563,245325,167,0,0,0,130,14,2,28.657000000001656,2.6642846153846285,0.9027777777777778
56,1431.0630000000006,1411.8629999999994,158,0.6377546600010565,18.09315197486902,7.347184815990271,4740,7704,256357,158,0,0,0,124,11,4,27.837000000001638,3.217233870967755,0.9185185185185185
57,1002.8150000000003,989.5150000000001,143,0.632652622721048,19.837764406720034,9.277153710496453,4290,7829,266872,143,0,0,0,109,24,4,24.485000000001033,5.43288990825689,0.8195488721804511
58,1732.4600000000012,1740.1599999999994,172,0.6275914017392796,16.972360959818023,9.318379548815793,5160,7980,278194,171,1,0,0,136,11,1,29.840000000001872,1.8936764705882492,0.9251700680272109
59,979.0350000000003,959.4350000000004,145,0.6225706705253654,14.374628299359104,6.680217508557199,4350,8112,288852,144,1,0,0,111,28,4,26.36500000000131,5.909594594594606,0.7985611510791367
60,1332.520000000001,1321.8199999999988,158,0.6175901051611625,18.032942981329523,7.864544350990265,4740,8249,301087,157,0,1,0,121,19,3,25.780000000001195,3.8221487603305886,0.8642857142857143
61,1484.5640000000014,1481.763999999999,168,0.6126493843198733,16.587398038855532,7.735886774365865,5040,8398,309152,168,0,0,0,131,21,2,28.236000000001635,3.400274809160318,0.8618421052631579
62,1479.015000000001,1460.5149999999992,159,0.6077481892453143,16.421480024970027,6.858330609263613,4770,8538,319264,159,0,0,0,126,9,4,28.28500000000169,2.9443253968254104,0.9333333333333333
63,1550.3580000000013,1548.1580000000001,162,0.6028862037313517,15.519635015845667,6.077149784908372,4860,8678,332879,162,0,0,0,125,9,2,28.34200000000163,2.1571360000000133,0.9328358208955224
64,1419.436000000002,1410.2359999999985,166,0.5980631141015009,18.948717755254314,9.258133715510848,4980,8826,343860,166,0,0,0,134,21,3,27.264000000001474,3.7728656716418016,0.864516129032258
65,1275.0400000000016,1254.34,149,0.5932786091886889,17.892409618493893,5.9793416209402235,4470,8958,355792,149,0,0,0,119,16,4,24.560000000001036,3.9492436974790004,0.8814814814814815
66,1392.969000000001,1390.4689999999994,160,0.5885323803151794,17.08032366198022,5.834703185458978,4800,9088,371354,159,0,1,0,120,16,2,27.63100000000152,3.100258333333346,0.8823529411764706
67,1389.7370000000012,1386.3369999999995,156,0.5838241212726579,13.878099107123816,5.485779891385992,4680,9228,380654,156,0,0,0,122,15,2,26.463000000001344,2.9939590163934535,0.8905109489051095
68,1642.5220000000015,1640.6219999999998,163,0.5791535283024767,17.271994514013727,9.296750604009334,4890,9367,390681,161,1,1,0,127,6,2,28.878000000001684,1.791165354330722,0.9548872180451128
69,1337.2320000000016,1334.9319999999993,161,0.5745203000760568,14.117455772882016,8.021350832113814,4830,9505,401299,161,0,0,0,124,22,2,27.668000000001435,3.772322580645173,0.8493150684931506
70,851.3480000000004,838.548,136,0.5699241376754484,16.490995526971187,6.994318851068908,4080,9620,412989,136,0,0,0,104,33,3,23.152000000000832,6.477423076923085,0.7591240875912408
71,1375.9360000000004,1356.0359999999996,158,0.5653647445740447,17.785736590953945,9.02946635459546,4740,9758,421771,157,0,1,0,126,16,4,26.66400000000137,3.7624126984127093,0.8873239436619719
72,1756.5900000000008,1760.0899999999995,169,0.5608418266174524,16.97958041543345,9.195385024580494,5070,9901,432444,169,0,0,0,132,8,1,28.610000000001612,1.5409848484848607,0.9428571428571428
73,967.5060000000003,951.7060000000005,136,0.5563550920045128,15.209473414469839,7.364656335349176,4080,10022,438347,136,0,0,0,105,25,3,23.494000000000867,5.309466666666674,0.8076923076923077
74,1029.1480000000008,1017.1480000000001,145,0.5519042512684768,15.596105857321929,7.772107626597085,4350,10149,445293,144,0,1,0,111,28,3,23.5520000000009,5.413081081081089,0.7985611510791367
75,1146.936000000001,1126.7359999999999,154,0.5474890172583289,18.479456704593712,7.986767985191181,4620,10276,458521,154,0,0,0,119,24,4,25.96400000000126,4.983731092436985,0.8321678321678322
76,1984.0920000000003,2000.3919999999987,187,0.5431091051202622,16.629763707050426,8.522136297285451,5610,10441,469556,187,0,0,0,145,9,0,32.108000000002164,1.1786758620689806,0.9415584415584416
77,1930.824,1932.3239999999983,190,0.5387642322793001,18.285284851569877,9.406755533385695,5700,10595,482620,189,1,0,0,149,8,2,30.77600000000202,1.7394362416107518,0.9490445859872612
78,1078.8550000000025,1049.1549999999993,145,0.5344541184210657,18.967202199507376,8.86759166147517,4350,10719,495801,145,0,0,0,115,22,5,24.64500000000106,5.314304347826097,0.8394160583941606
79,1837.5650000000005,1852.3649999999984,172,0.5301784854736972,14.989800030102975,6.628856097311936,5160,10872,512417,172,0,0,0,129,3,0,29.6350000000019,0.6002713178294722,0.9772727272727273
80,1353.1810000000014,1343.780999999999,158,0.5259370575899076,18.695184252755364,8.439193188188447,4740,11001,526622,158,0,0,0,124,18,3,26.819000000001395,3.684024193548398,0.8732394366197183
81,1117.1210000000003,1105.921,141,0.5217295611291883,16.37381977092554,10.400605306360456,4230,11116,543336,140,0,1,0,107,17,3,25.47900000000117,4.139056074766366,0.8629032258064516
82,1133.342000000001,1120.6419999999994,161,0.5175557246401549,17.355727336722317,10.228282081068919,4830,11255,557914,161,0,0,0,129,35,3,27.15800000000142,5.594248062015515,0.7865853658536586
83,1618.4320000000007,1619.3319999999997,187,0.5134152788430336,14.483048485502362,7.575738989648122,5610,11419,574880,187,0,0,0,148,25,2,29.968000000001865,3.5241081081081203,0.8554913294797688
84,990.9089999999999,977.4090000000002,135,0.5093079566122893,19.005126607859577,5.821980261272854,4050,11531,584883,135,0,0,0,106,25,3,24.191000000000983,5.274443396226425,0.8091603053435115
85,718.4720000000002,695.372,119,0.505233492959391,19.10533716408301,7.102870602567656,3570,11630,602885,119,0,0,0,92,26,4,20.22800000000038,6.70139130434783,0.7796610169491526
86,770.2339999999998,749.6340000000001,138,0.5011916250157159,17.50989604756182,6.231549155424183,4140,11749,615714,138,0,0,0,107,37,4,23.266000000000858,7.334261682242999,0.7430555555555556
87,1591.1370000000004,1596.9369999999979,174,0.49718209201559016,15.886834570677715,5.564893930442489,5220,11898,628015,174,0,0,0,133,17,1,30.663000000001986,2.6230300751879847,0.8866666666666667
88,1384.9880000000014,1374.6879999999996,167,0.49320463527946545,15.381071853462585,8.248175104078419,5010,12038,642590,167,0,0,0,132,22,3,26.512000000001365,3.9016060606060705,0.8571428571428571
89,669.8500000000003,646.1500000000002,119,0.48925899819722973,17.760050025690315,8.700819944066494,3570,12137,656348,119,0,0,0,92,29,4,20.650000000000432,7.229891304347831,0.7603305785123967
90,894.799,882.099,137,0.4853449262116519,17.424154111517282,9.59700740851335,4110,12256,669204,137,0,0,0,109,33,3,23.80100000000093,6.240376146788999,0.7676056338028169
91,1303.7950000000012,1290.7949999999994,146,0.48146216680195864,15.712835082937389,6.692849805039359,4380,12377,685885,146,0,0,0,113,11,3,26.30500000000132,3.063761061946914,0.9112903225806451
92,689.3050000000006,657.6049999999999,137,0.477610469467543,17.07447313953762,7.280266347708783,4110,12497,699600,137,0,0,0,107,38,5,23.495000000000875,7.997149532710289,0.7379310344827587
93,1186.5500000000006,1175.4499999999998,147,0.47378958571180263,18.03739373563301,9.674763003876961,4410,12627,713817,147,0,0,0,114,20,3,24.750000000001076,4.24078947368422,0.8507462686567164
94,1027.816,1015.6160000000003,148,0.4699992690261082,21.272237429798054,7.867113459969426,4440,12749,728995,148,0,0,0,119,33,3,24.284000000000997,5.7326386554621935,0.7828947368421053
95,1728.3330000000003,1734.4329999999998,177,0.4662392748738994,16.10493695494945,8.57833253695242,5310,12896,747554,177,0,0,0,141,16,1,30.767000000002014,2.352248226950369,0.8980891719745223
96,603.5850000000003,573.1850000000004,132,0.46250936067490817,20.945856932677668,7.024927186725117,3960,13005,758901,132,0,0,0,102,37,6,23.315000000000847,8.69034313725491,0.7338129496402878
97,1551.0150000000012,1547.1149999999982,169,0.4588092857895089,16.148281882919328,6.153966137361243,5070,13142,774345,169,0,0,0,135,20,2,26.885000000001398,3.214703703703714,0.8709677419354839
98,958.4540000000005,947.2539999999998,152,0.45513881150319285,17.38595047134808,7.473579453062592,4560,13267,788617,152,0,0,0,123,44,3,23.746000000000908,6.8418373983739915,0.7365269461077845
99,1534.4390000000008,1533.5389999999984,169,0.4514977010111673,17.039083761455128,6.177438612943571,5070,13410,802704,169,0,0,0,128,13,2,27.961000000001544,2.582507812500012,0.9078014184397163
100,1619.1000000000015,1609.399999999999,173,0.447885719403078,14.780972912853766,8.924575750170876,5190,13552,817096,173,0,0,0,137,14,3,27.90000000000155,2.8897810218978215,0.9072847682119205
101,620.1010000000007,596.7010000000002,128,0.44430263364785333,19.534523711525253,13.181428764015436,3840,13653,824826,128,0,0,0,97,35,5,23.499000000000937,8.297927835051556,0.7348484848484849
102,739.7030000000002,717.3029999999998,132,0.4407482125786705,21.48470596115415,13.00391563743052,3960,13755,837437,132,0,0,0,104,36,4,21.797000000000608,7.406701923076929,0.7428571428571429
103,1276.4060000000009,1272.706,147,0.43722222687804113,17.47147385338258,8.19759062390749,4410,13870,848360,147,0,0,0,111,14,2,26.194000000001363,3.0954414414414537,0.888
104,340.53900000000004,310.33899999999994,122,0.4337244490630168,20.50445331691108,9.152138194099802,3660,13971,859115,122,0,0,0,97,52,5,19.96100000000034,10.922278350515466,0.6510067114093959
105,645.6459999999997,624.346,137,0.43025465347051267,19.783283291493344,9.233371460524788,4110,14087,872223,137,0,0,0,109,46,4,22.05400000000065,8.480311926605511,0.7032258064516129
106,1254.626,1234.5260000000005,150,0.4268126162427486,16.526799654302497,7.45101650094986,4500,14210,885392,149,0,1,0,123,21,4,22.974000000000753,4.4339349593496,0.8541666666666666
107,767.2180000000008,737.3179999999996,137,0.4233981153128066,19.471413601773627,8.547849379258725,4110,14326,899780,137,0,0,0,109,37,5,22.882000000000822,7.640201834862393,0.7465753424657534
108,1304.2930000000017,1293.0929999999985,153,0.4200109303903041,17.51049865835523,8.064498212160887,4590,14452,914826,152,0,1,0,120,18,3,25.00700000000111,3.755891666666676,0.8695652173913043
109,1538.2180000000003,1535.4180000000006,150,0.4166508429471817,18.244239509142936,8.757551095909543,4500,14583,925107,150,0,0,0,116,3,2,26.582000000001244,1.5239827586207002,0.9747899159663865
110,513.0410000000003,481.34100000000035,119,0.41331763620360423,17.657933750526368,7.975409466345438,3570,14681,940785,119,0,0,0,94,39,5,19.359000000000226,9.169776595744683,0.706766917293233
111,1479.0950000000005,1468.1949999999995,161,0.4100110951139754,16.84212318782388,7.514405727386475,4830,14819,948001,161,0,0,0,127,11,4,26.20500000000128,3.1173622047244196,0.9202898550724637
112,1404.6680000000022,1401.4679999999992,158,0.4067310063530636,16.84309965598432,8.438522559228325,4740,14952,962852,158,0,0,0,124,17,2,26.43200000000133,3.1478387096774303,0.8794326241134752
113,912.0280000000006,891.5280000000001,139,0.40347715830223907,18.33987874107556,11.44638749621183,4170,15070,979496,139,0,0,0,108,29,4,22.872000000000813,6.184925925925934,0.7883211678832117
114,1360.1690000000008,1350.168999999999,147,0.40024934103582116,18.99040893265078,11.011711455580869,4410,15184,996023,146,0,1,0,116,11,3,25.43100000000118,2.9726810344827688,0.9133858267716536
115,932.754,926.7540000000001,130,0.3970473463075346,17.256196385707995,8.759593798319498,3900,15292,1010539,130,0,0,0,103,25,3,22.64600000000077,5.410155339805833,0.8046875
116,1642.1290000000017,1648.629,181,0.3938709675370743,14.475211025601592,6.913901150336362,5430,15440,1034880,181,0,0,0,140,20,1,29.171000000001758,2.806221428571441,0.875
117,1482.074,1470.0739999999992,156,0.3907199997967777,16.44840043857216,7.461481582405222,4680,15559,1054555,156,0,0,0,121,9,3,28.426000000001626,2.6274876033057986,0.9307692307692308
118,697.3180000000002,673.1180000000006,120,0.38759423979840346,16.69740091530451,4.589251130686866,3600,15664,1066251,120,0,0,0,93,27,5,20.282000000000355,7.286903225806456,0.775
119,1372.6240000000012,1363.2239999999988,164,0.38449348588001625,14.710754995540965,5.229332271145611,4920,15807,1087461,164,0,0,0,128,20,3,28.376000000001586,3.8076250000000122,0.8648648648648649
120,1468.1380000000004,1455.1379999999995,146,0.3814175379929761,22.83077516702677,7.798496730904601,4380,15924,1099322,146,0,0,0,114,3,3,25.362000000001224,1.9461578947368527,0.9743589743589743
121,1170.1940000000006,1150.8939999999993,151,0.3783661976890323,17.23463336550415,7.893861244451132,4530,16043,1114848,151,0,0,0,115,20,4,25.106000000001128,4.607008695652184,0.8518518518518519
122,1504.0730000000017,1502.6729999999984,164,0.37533926810752005,17.272714196431746,6.684636602750637,4920,16181,1130102,164,0,0,0,130,16,2,26.827000000001384,2.930207692307703,0.8904109589041096
123,655.9799999999998,634.4800000000006,135,0.3723365539626599,19.36427781797118,8.936095452132047,4050,16291,1140303,135,0,0,0,107,42,4,22.22000000000067,8.12168224299066,0.7181208053691275
124,1415.2990000000016,1415.2989999999993,172,0.3693578615309586,17.768463317283192,7.751052860326544,5160,16427,1157086,172,0,0,0,134,24,2,27.801000000001544,3.76642537313434,0.8481012658227848
125,1772.5780000000002,1778.5779999999997,170,0.36640299863871095,15.36816788053907,9.810598736557306,5100,16572,1179491,170,0,0,0,133,6,1,29.422000000001933,1.3340000000000145,0.9568345323741008
126,1251.7770000000007,1240.4769999999992,157,0.3634717746496013,18.271721361738862,6.8413590924248835,4710,16694,1198978,157,0,0,0,124,22,4,25.823000000001255,4.542120967741946,0.8493150684931506
127,1388.1560000000004,1387.9559999999983,170,0.3605640004524045,16.24545681834878,8.993553201825012,5100,16831,1222120,170,0,0,0,135,29,2,27.144000000001455,4.235881481481492,0.823170731707317
128,1725.977000000002,1732.5769999999993,170,0.3576794884487853,15.599837095312337,5.4026853926041545,5100,16972,1241923,170,0,0,0,128,5,1,30.1230000000019,1.2814296875000148,0.9624060150375939
129,1647.188000000001,1643.7879999999989,157,0.354818052541195,16.356485205515625,6.381339445944297,4710,17096,1258792,156,0,1,0,122,2,2,28.11200000000156,1.334524590163947,0.9838709677419355
130,1301.4410000000005,1291.0409999999986,166,0.3519795081208654,15.540546270485699,6.968324489071666,4980,17238,1278508,166,0,0,0,127,25,3,27.859000000001558,4.398102362204737,0.8355263157894737
131,1396.3680000000013,1395.2679999999993,167,0.3491636720558985,14.489519376608872,7.821870247998874,5010,17378,1298089,167,0,0,0,128,23,2,27.63200000000155,3.739312500000012,0.847682119205298
132,1145.6760000000008,1135.3759999999993,155,0.3463703626794513,18.498325265595508,10.159900715428012,4650,17501,1310765,155,0,0,0,120,28,3,25.124000000001132,5.036033333333344,0.8108108108108109
133,842.8700000000001,828.97,132,0.3435993997780157,16.940029652168352,9.98097477025456,3960,17607,1330520,131,0,1,0,103,29,3,23.53000000000089,6.0400970873786495,0.7803030303030303
134,1800.9640000000006,1806.6639999999986,167,0.34085060457979155,14.876550390669507,5.0712874570530575,5010,17754,1357151,167,0,0,0,131,4,1,30.036000000001852,1.0995114503816934,0.9703703703703703
135,1135.4880000000007,1123.2879999999998,142,0.3381237997431532,17.04497645084392,6.148442268595449,4260,17869,1376743,142,0,0,0,111,20,3,24.312000000000992,4.364972972972982,0.8473282442748091
136,1351.9980000000005,1340.5979999999995,162,0.33541880934520796,16.10405626381391,7.2321581453943455,4860,17990,1393744,162,0,0,0,129,22,3,25.90200000000122,3.9767596899224897,0.8543046357615894
137,1332.319,1320.6189999999988,153,0.3327354588704463,18.26289705277171,8.463740473894772,4590,18115,1407921,153,0,0,0,120,16,3,25.281000000001068,3.5223416666666756,0.8823529411764706
138,1260.5960000000014,1247.8960000000002,162,0.3300735751994827,15.850439355168263,5.9396918026017556,4860,18252,1429572,161,0,1,0,126,25,3,27.40400000000149,4.4793968253968375,0.8344370860927153
139,1180.1180000000006,1167.6180000000002,145,0.32743298659788683,14.96281812494171,9.180845321786816,4350,18377,1442530,145,0,0,0,111,17,3,24.78200000000107,3.9629009009009106,0.8671875
140,1235.1170000000016,1232.5169999999998,158,0.3248135227051037,15.759543210338753,10.252757855105502,4740,18494,1462215,158,0,0,0,124,29,2,25.18300000000114,4.5958306451613,0.8104575163398693
141,1019.4110000000002,1005.0109999999999,138,0.3222150145234629,17.17629959634033,9.202382571455361,4140,18607,1475434,138,0,0,0,108,24,3,24.289000000001003,5.05175000000001,0.8181818181818182
142,1253.3020000000015,1250.6019999999992,157,0.3196372944072752,17.169402645295783,8.730621199395246,4710,18726,1487371,157,0,0,0,123,28,2,25.498000000001184,4.485349593495945,0.8145695364238411
143,783.7909999999996,762.9910000000004,136,0.317080196052017,21.12844008697635,8.25077287250874,4080,18836,1500219,136,0,0,0,107,34,4,23.309000000000864,6.973915887850476,0.7588652482269503
144,851.5410000000006,839.6410000000005,136,0.31454355448360083,15.645691992536953,8.740092231245603,4080,18941,1511742,135,1,0,0,106,31,4,22.759000000000764,6.589235849056611,0.7737226277372263
145,1558.7060000000008,1557.405999999998,171,0.31202720604773204,15.379386275614563,7.2326762972287035,5130,19075,1530153,171,0,0,0,133,18,2,28.394000000001643,3.017248120300764,0.8807947019867549
146,223.209,181.20900000000003,108,0.30953098839935017,21.996143201642013,8.288906092408261,3240,19168,1542917,108,0,0,0,87,49,6,17.590999999999944,12.147022988505746,0.6397058823529411
